neuron_id,spike_time
305,9056.65 ms
305,9063.449999999999 ms
305,9088.65 ms
305,9102.750000000002 ms
305,9103.600000000004 ms
305,9109.6 ms
305,9112.9 ms
305,9123.550000000001 ms
305,9126.449999999999 ms
305,9134.15 ms
305,9154.1 ms
305,9170.750000000002 ms
305,9177.000000000002 ms
305,9178.800000000001 ms
305,9179.300000000001 ms
305,9196.750000000002 ms
305,9202.15 ms
305,9209.000000000002 ms
305,9211.200000000003 ms
305,9216.750000000002 ms
305,9222.950000000003 ms
305,9229.750000000002 ms
305,9233.600000000004 ms
305,9251.85 ms
305,9281.250000000002 ms
305,9282.600000000004 ms
305,9283.900000000003 ms
305,9288.700000000003 ms
305,9299.400000000003 ms
305,9299.750000000002 ms
305,9332.100000000004 ms
305,9338.550000000005 ms
305,9339.700000000003 ms
305,9340.800000000005 ms
305,9344.600000000004 ms
305,9345.950000000003 ms
305,9372.6 ms
305,9380.500000000002 ms
305,9390.250000000002 ms
305,9405.250000000002 ms
305,9412.850000000004 ms
305,9414.700000000003 ms
305,9418.700000000003 ms
305,9427.950000000003 ms
305,9430.35 ms
305,9432.450000000003 ms
305,9441.000000000002 ms
305,9449.450000000003 ms
305,9455.150000000003 ms
305,9459.150000000003 ms
305,9469.900000000003 ms
305,9470.450000000003 ms
305,9472.150000000003 ms
305,9472.600000000004 ms
305,9480.700000000006 ms
305,9485.850000000004 ms
305,9487.600000000004 ms
305,9497.750000000002 ms
305,9506.900000000003 ms
305,9508.150000000003 ms
305,9508.950000000003 ms
305,9527.1 ms
305,9527.500000000002 ms
305,9531.4 ms
305,9533.900000000003 ms
305,9538.750000000002 ms
305,9539.200000000003 ms
305,9543.900000000003 ms
305,9554.650000000003 ms
305,9559.950000000003 ms
305,9571.450000000003 ms
305,9576.85 ms
305,9577.350000000004 ms
305,9585.250000000002 ms
305,9594.350000000004 ms
305,9601.650000000003 ms
305,9627.950000000003 ms
305,9628.85 ms
305,9629.749999999998 ms
305,9649.699999999999 ms
305,9651.749999999998 ms
305,9652.15 ms
305,9658.699999999999 ms
305,9662.349999999997 ms
305,9673.999999999998 ms
305,9674.699999999999 ms
305,9682.300000000001 ms
305,9701.699999999999 ms
305,9704.099999999997 ms
305,9704.299999999997 ms
305,9728.4 ms
305,9739.000000000002 ms
305,9739.15 ms
305,9739.949999999999 ms
305,9751.15 ms
305,9759.049999999997 ms
305,9766.749999999998 ms
305,9775.549999999997 ms
305,9776.949999999999 ms
305,9788.249999999998 ms
305,9788.699999999999 ms
305,9797.199999999999 ms
305,9797.9 ms
305,9807.15 ms
305,9809.949999999999 ms
305,9814.449999999999 ms
305,9828.949999999999 ms
305,9836.349999999997 ms
305,9837.399999999996 ms
305,9846.849999999997 ms
305,9849.699999999999 ms
305,9851.599999999997 ms
305,9852.699999999999 ms
305,9853.499999999998 ms
305,9853.699999999999 ms
305,9858.15 ms
305,9861.000000000002 ms
305,9868.15 ms
305,9877.35 ms
305,9879.1 ms
305,9882.450000000003 ms
305,9888.750000000002 ms
305,9893.200000000003 ms
305,9904.449999999999 ms
305,9907.950000000003 ms
305,9912.900000000003 ms
305,9917.950000000003 ms
305,9918.949999999999 ms
305,9931.4 ms
305,9932.000000000002 ms
305,9936.700000000003 ms
305,9942.550000000005 ms
305,9944.350000000004 ms
305,9974.800000000005 ms
305,9975.100000000004 ms
305,9988.300000000005 ms
305,9990.200000000003 ms
305,9990.900000000003 ms
305,9995.300000000001 ms
305,9999.750000000002 ms
306,1173.65 ms
306,1185.4500000000003 ms
306,1211.4 ms
306,1222.9500000000003 ms
306,1262.85 ms
306,1266.0500000000002 ms
306,1279.8500000000004 ms
306,1293.5500000000002 ms
306,1306.9500000000003 ms
306,1333.4 ms
306,1366.65 ms
306,1387.4 ms
306,1396.7500000000005 ms
306,1401.9500000000003 ms
306,1420.4 ms
306,1468.0000000000005 ms
306,1482.0500000000002 ms
306,1498.6000000000004 ms
306,1501.5500000000002 ms
306,1514.8500000000004 ms
306,1520.4499999999998 ms
306,1537.3500000000004 ms
306,1538.3000000000002 ms
306,1557.25 ms
306,1570.3000000000002 ms
306,1576.9500000000003 ms
306,1585.4500000000003 ms
306,1586.65 ms
306,1588.5500000000006 ms
306,1591.0000000000005 ms
306,1606.8500000000004 ms
306,1640.4500000000003 ms
306,1653.4500000000003 ms
306,1664.1000000000004 ms
306,1668.7500000000005 ms
306,1672.7000000000003 ms
306,1682.2000000000003 ms
306,1682.7000000000003 ms
306,1703.3000000000006 ms
306,1721.7000000000003 ms
306,1724.9000000000005 ms
306,1741.8500000000004 ms
306,1744.7000000000007 ms
306,1761.1500000000005 ms
306,1765.2500000000005 ms
306,1768.5500000000006 ms
306,1788.8000000000006 ms
306,1831.8500000000004 ms
306,1840.8500000000004 ms
306,1871.8500000000004 ms
306,1884.8000000000002 ms
306,1920.6000000000004 ms
306,1922.8500000000004 ms
306,1929.1000000000004 ms
306,1937.5000000000005 ms
306,1939.5500000000006 ms
306,1964.0500000000006 ms
306,1965.0500000000006 ms
306,1973.0500000000006 ms
306,1997.0500000000006 ms
306,2001.3000000000006 ms
306,2004.6000000000004 ms
306,2039.5500000000002 ms
306,2049.4500000000003 ms
306,2050.2999999999997 ms
306,2054.85 ms
306,2055.5499999999997 ms
306,2065.4500000000003 ms
306,2074.0000000000005 ms
306,2086.150000000001 ms
306,2091.200000000001 ms
306,2094.150000000001 ms
306,2100.0000000000005 ms
306,2105.650000000001 ms
306,2120.0500000000006 ms
306,2129.15 ms
306,2149.150000000001 ms
306,2150.3000000000006 ms
306,2171.8000000000006 ms
306,2173.5000000000005 ms
306,2187.6 ms
306,2210.7000000000003 ms
306,2219.5499999999997 ms
306,2226.15 ms
306,2226.2499999999995 ms
306,2227.1999999999994 ms
306,2231.899999999999 ms
306,2234.099999999999 ms
306,2235.6999999999994 ms
306,2236.35 ms
306,2237.1999999999994 ms
306,2252.299999999999 ms
306,2265.7499999999986 ms
306,2279.9499999999985 ms
306,2289.4499999999994 ms
306,2291.9499999999985 ms
306,2309.849999999999 ms
306,2311.099999999999 ms
306,2336.7499999999995 ms
306,2342.2999999999997 ms
306,2356.4999999999995 ms
306,2357.9999999999986 ms
306,2359.7499999999995 ms
306,2359.899999999999 ms
306,2363.899999999999 ms
306,2398.899999999999 ms
306,2404.0499999999997 ms
306,2408.35 ms
306,2408.9499999999994 ms
306,2413.35 ms
306,2414.5499999999997 ms
306,2430.899999999999 ms
306,2432.2999999999997 ms
306,2439.6999999999994 ms
306,2444.649999999999 ms
306,2445.099999999999 ms
306,2454.799999999999 ms
306,2459.1999999999994 ms
306,2461.1999999999985 ms
306,2462.799999999999 ms
306,2464.549999999999 ms
306,2474.1499999999983 ms
306,2475.7499999999986 ms
306,2492.4999999999986 ms
306,2509.2499999999986 ms
306,2513.049999999999 ms
306,2516.049999999999 ms
306,2519.6499999999983 ms
306,2521.799999999999 ms
306,2527.049999999999 ms
306,2536.2499999999986 ms
306,2539.1999999999985 ms
306,2541.349999999999 ms
306,2551.849999999998 ms
306,2555.1499999999983 ms
306,2557.899999999999 ms
306,2559.349999999999 ms
306,2559.899999999999 ms
306,2561.299999999999 ms
306,2564.8999999999983 ms
306,2583.9499999999985 ms
306,2586.1999999999994 ms
306,2586.399999999999 ms
306,2591.799999999999 ms
306,2612.4499999999994 ms
306,2618.549999999999 ms
306,2627.1999999999994 ms
306,2636.149999999999 ms
306,2636.6999999999994 ms
306,2642.549999999999 ms
306,2649.849999999999 ms
306,2650.7499999999995 ms
306,2658.4999999999986 ms
306,2664.399999999999 ms
306,2667.7499999999986 ms
306,2667.849999999999 ms
306,2669.4999999999995 ms
306,2680.899999999999 ms
306,2682.899999999999 ms
306,2684.7499999999986 ms
306,2691.1999999999985 ms
306,2699.7499999999986 ms
306,2700.6999999999985 ms
306,2705.099999999999 ms
306,2705.4499999999985 ms
306,2716.299999999999 ms
306,2718.549999999999 ms
306,2718.6499999999983 ms
306,2719.549999999999 ms
306,2720.1499999999983 ms
306,2721.1999999999985 ms
306,2733.7499999999986 ms
306,2737.149999999999 ms
306,2738.9999999999986 ms
306,2746.049999999999 ms
306,2748.0499999999997 ms
306,2748.399999999999 ms
306,2755.5499999999997 ms
306,2763.049999999999 ms
306,2766.399999999999 ms
306,2767.899999999999 ms
306,2784.099999999999 ms
306,2787.6999999999985 ms
306,2791.849999999999 ms
306,2793.149999999999 ms
306,2803.599999999999 ms
306,2806.349999999999 ms
306,2807.899999999999 ms
306,2833.0499999999997 ms
306,2835.149999999999 ms
306,2858.4999999999986 ms
306,2868.299999999999 ms
306,2872.5499999999997 ms
306,2889.1999999999994 ms
306,2899.6999999999994 ms
306,2902.899999999999 ms
306,2905.349999999999 ms
306,2912.549999999999 ms
306,2935.849999999999 ms
306,2939.849999999999 ms
306,2948.149999999999 ms
306,2951.5499999999997 ms
306,2952.799999999999 ms
306,2957.349999999999 ms
306,2966.899999999999 ms
306,2968.1999999999994 ms
306,2970.7000000000003 ms
306,2987.5000000000005 ms
306,2989.9 ms
306,2990.7000000000003 ms
306,2994.4 ms
306,2994.5500000000006 ms
306,3001.5000000000005 ms
306,3006.9 ms
306,3018.7499999999995 ms
306,3032.5000000000005 ms
306,3034.4999999999995 ms
306,3035.15 ms
306,3038.5500000000006 ms
306,3046.350000000001 ms
306,3049.2000000000003 ms
306,3064.5000000000005 ms
306,3065.9500000000003 ms
306,3066.350000000001 ms
306,3066.4500000000003 ms
306,3081.2999999999997 ms
306,3081.9 ms
306,3084.5500000000006 ms
306,3085.9 ms
306,3105.8000000000006 ms
306,3106.7000000000003 ms
306,3115.100000000001 ms
306,3124.0000000000005 ms
306,3128.400000000001 ms
306,3132.15 ms
306,3139.0500000000006 ms
306,3143.65 ms
306,3151.85 ms
306,3155.2999999999997 ms
306,3157.4500000000003 ms
306,3164.9 ms
306,3168.2499999999995 ms
306,3170.2999999999997 ms
306,3184.4 ms
306,3191.9999999999995 ms
306,3202.1999999999994 ms
306,3205.7999999999997 ms
306,3211.4500000000003 ms
306,3230.0000000000005 ms
306,3233.9 ms
306,3239.15 ms
306,3248.15 ms
306,3259.8000000000006 ms
306,3260.2000000000003 ms
306,3274.15 ms
306,3277.3000000000006 ms
306,3278.4 ms
306,3278.7000000000003 ms
306,3283.7999999999997 ms
306,3284.35 ms
306,3304.2500000000005 ms
306,3305.8000000000006 ms
306,3318.100000000001 ms
306,3319.600000000001 ms
306,3319.7500000000014 ms
306,3335.2500000000005 ms
306,3338.650000000001 ms
306,3344.150000000001 ms
306,3348.5000000000005 ms
306,3349.4500000000003 ms
306,3353.600000000001 ms
306,3357.350000000001 ms
306,3358.2000000000003 ms
306,3360.15 ms
306,3361.7000000000003 ms
306,3368.950000000001 ms
306,3382.9500000000003 ms
306,3394.850000000001 ms
306,3397.9500000000003 ms
306,3408.65 ms
306,3412.0500000000006 ms
306,3425.15 ms
306,3445.9500000000003 ms
306,3450.0000000000005 ms
306,3461.3000000000006 ms
306,3467.850000000001 ms
306,3468.6000000000017 ms
306,3472.100000000001 ms
306,3473.950000000001 ms
306,3477.650000000001 ms
306,3481.100000000001 ms
306,3490.100000000001 ms
306,3495.3000000000006 ms
306,3497.8000000000006 ms
306,3500.15 ms
306,3513.85 ms
306,3517.0000000000005 ms
306,3518.7000000000003 ms
306,3522.2000000000003 ms
306,3523.350000000001 ms
306,3529.5000000000005 ms
306,3543.85 ms
306,3555.350000000001 ms
306,3572.2000000000003 ms
306,3590.2000000000003 ms
306,3598.0499999999997 ms
306,3600.4999999999995 ms
306,3602.15 ms
306,3631.3000000000006 ms
306,3636.15 ms
306,3639.35 ms
306,3640.7999999999997 ms
306,3641.7000000000003 ms
306,3644.5000000000005 ms
306,3647.9500000000003 ms
306,3650.15 ms
306,3651.4999999999995 ms
306,3655.6999999999994 ms
306,3657.6999999999994 ms
306,3659.6999999999994 ms
306,3663.9999999999995 ms
306,3673.1999999999994 ms
306,3686.4999999999995 ms
306,3695.9999999999995 ms
306,3707.7999999999997 ms
306,3714.4999999999995 ms
306,3719.2999999999997 ms
306,3721.149999999999 ms
306,3723.6999999999994 ms
306,3724.7999999999997 ms
306,3730.7499999999995 ms
306,3734.9 ms
306,3736.2499999999995 ms
306,3739.4 ms
306,3756.7999999999997 ms
306,3763.7499999999995 ms
306,3767.65 ms
306,3768.5499999999997 ms
306,3784.9500000000003 ms
306,3791.1999999999994 ms
306,3800.9999999999995 ms
306,3806.35 ms
306,3808.5499999999997 ms
306,3809.2000000000003 ms
306,3820.9499999999994 ms
306,3825.399999999999 ms
306,3826.5499999999997 ms
306,3830.7999999999997 ms
306,3840.85 ms
306,3846.0499999999997 ms
306,3849.4500000000003 ms
306,3860.35 ms
306,3862.7999999999997 ms
306,3867.9500000000003 ms
306,3875.0499999999997 ms
306,3881.4999999999995 ms
306,3888.9999999999995 ms
306,3926.7499999999995 ms
306,3948.599999999999 ms
306,3949.4499999999994 ms
306,3952.4499999999994 ms
306,3954.4499999999994 ms
306,3955.35 ms
306,3957.65 ms
306,3961.85 ms
306,3966.2499999999995 ms
306,3966.65 ms
306,3970.649999999999 ms
306,3973.9499999999994 ms
306,3976.899999999999 ms
306,3985.65 ms
306,3987.5499999999997 ms
306,3989.649999999999 ms
306,3992.0499999999997 ms
306,4005.2499999999995 ms
306,4012.6999999999994 ms
306,4022.6 ms
306,4037.1999999999994 ms
306,4056.1 ms
306,4056.849999999999 ms
306,4069.299999999999 ms
306,4085.2499999999986 ms
306,4087.9499999999985 ms
306,4092.099999999999 ms
306,4092.549999999999 ms
306,4112.949999999999 ms
306,4114.8499999999985 ms
306,4115.999999999998 ms
306,4122.499999999998 ms
306,4123.3499999999985 ms
306,4139.299999999999 ms
306,4142.149999999998 ms
306,4144.8499999999985 ms
306,4154.249999999998 ms
306,4155.499999999998 ms
306,4163.049999999997 ms
306,4164.8499999999985 ms
306,4188.049999999999 ms
306,4190.299999999999 ms
306,4194.049999999999 ms
306,4207.299999999999 ms
306,4208.499999999998 ms
306,4218.499999999998 ms
306,4222.549999999997 ms
306,4232.9 ms
306,4242.749999999998 ms
306,4246.949999999999 ms
306,4260.999999999998 ms
306,4263.049999999999 ms
306,4286.25 ms
306,4289.399999999998 ms
306,4289.899999999998 ms
306,4292.649999999998 ms
306,4298.549999999999 ms
306,4300.949999999997 ms
306,4313.199999999997 ms
306,4316.549999999999 ms
306,4317.299999999999 ms
306,4328.0999999999985 ms
306,4333.449999999999 ms
306,4334.549999999999 ms
306,4337.9 ms
306,4339.6 ms
306,4393.85 ms
306,4406.6 ms
306,4408.299999999999 ms
306,4418.8499999999985 ms
306,4429.200000000001 ms
306,4430.950000000001 ms
306,4438.15 ms
306,4442.199999999999 ms
306,4442.65 ms
306,4451.049999999999 ms
306,4452.75 ms
306,4464.399999999998 ms
306,4468.5999999999985 ms
306,4470.299999999999 ms
306,4473.0999999999985 ms
306,4483.5999999999985 ms
306,4490.749999999998 ms
306,4497.399999999998 ms
306,4499.749999999998 ms
306,4500.249999999998 ms
306,4504.499999999998 ms
306,4508.949999999999 ms
306,4513.499999999998 ms
306,4514.0999999999985 ms
306,4536.0999999999985 ms
306,4551.799999999999 ms
306,4573.699999999997 ms
306,4579.299999999999 ms
306,4581.299999999999 ms
306,4609.549999999999 ms
306,4613.399999999998 ms
306,4618.049999999999 ms
306,4635.149999999998 ms
306,4646.149999999998 ms
306,4653.25 ms
306,4666.149999999998 ms
306,4667.25 ms
306,4671.299999999999 ms
306,4671.5 ms
306,4685.75 ms
306,4688.8499999999985 ms
306,4700.049999999999 ms
306,4703.15 ms
306,4708.049999999999 ms
306,4712.65 ms
306,4713.199999999999 ms
306,4713.800000000001 ms
306,4714.050000000001 ms
306,4723.300000000001 ms
306,4737.1 ms
306,4739.75 ms
306,4763.75 ms
306,4766.65 ms
306,4767.6 ms
306,4768.1 ms
306,4770.299999999999 ms
306,4772.15 ms
306,4773.85 ms
306,4777.4 ms
306,4812.5 ms
306,4821.75 ms
306,4824.6 ms
306,4846.25 ms
306,4848.200000000001 ms
306,4866.3499999999985 ms
306,4876.700000000001 ms
306,4880.0999999999985 ms
306,4889.4 ms
306,4892.199999999999 ms
306,4898.75 ms
306,4900.700000000001 ms
306,4905.200000000001 ms
306,4905.3499999999985 ms
306,4912.5999999999985 ms
306,4923.65 ms
306,4932.15 ms
306,4938.449999999999 ms
306,4938.9 ms
306,4939.85 ms
306,4941.299999999999 ms
306,4948.5 ms
306,4949.549999999999 ms
306,4971.949999999999 ms
306,4975.299999999999 ms
306,4977.75 ms
306,4985.549999999999 ms
306,4991.049999999999 ms
306,4997.449999999999 ms
306,4998.0999999999985 ms
306,5005.199999999999 ms
306,5016.799999999999 ms
306,5019.049999999999 ms
306,5019.9 ms
306,5020.35 ms
306,5023.199999999999 ms
306,5033.35 ms
306,5051.549999999999 ms
306,5052.3499999999985 ms
306,5061.049999999999 ms
306,5062.3499999999985 ms
306,5067.950000000001 ms
306,5071.549999999999 ms
306,5077.299999999999 ms
306,5078.299999999999 ms
306,5078.950000000001 ms
306,5082.450000000001 ms
306,5084.15 ms
306,5103.949999999999 ms
306,5107.199999999999 ms
306,5123.5 ms
306,5128.75 ms
306,5131.450000000001 ms
306,5131.549999999999 ms
306,5143.5 ms
306,5147.200000000001 ms
306,5157.15 ms
306,5159.199999999999 ms
306,5176.6 ms
306,5178.15 ms
306,5188.75 ms
306,5191.6 ms
306,5216.450000000001 ms
306,5219.9000000000015 ms
306,5223.0 ms
306,5225.550000000001 ms
306,5252.85 ms
306,5254.050000000001 ms
306,5254.9000000000015 ms
306,5256.750000000002 ms
306,5259.200000000003 ms
306,5259.750000000002 ms
306,5261.6500000000015 ms
306,5262.450000000001 ms
306,5262.700000000001 ms
306,5264.100000000002 ms
306,5264.25 ms
306,5267.100000000002 ms
306,5272.6500000000015 ms
306,5276.000000000002 ms
306,5278.550000000001 ms
306,5291.000000000002 ms
306,5335.350000000002 ms
306,5341.4000000000015 ms
306,5343.1500000000015 ms
306,5343.4000000000015 ms
306,5346.950000000003 ms
306,5348.150000000003 ms
306,5354.950000000003 ms
306,5356.900000000003 ms
306,5359.050000000001 ms
306,5371.450000000003 ms
306,5390.300000000001 ms
306,5402.500000000002 ms
306,5409.500000000002 ms
306,5410.050000000001 ms
306,5413.500000000002 ms
306,5414.4000000000015 ms
306,5425.200000000001 ms
306,5429.6500000000015 ms
306,5440.050000000001 ms
306,5450.6 ms
306,5459.450000000003 ms
306,5465.4000000000015 ms
306,5472.300000000001 ms
306,5472.9000000000015 ms
306,5477.050000000001 ms
306,5493.500000000002 ms
306,5498.300000000001 ms
306,5504.700000000001 ms
306,5514.35 ms
306,5514.700000000001 ms
306,5520.6500000000015 ms
306,5521.299999999999 ms
306,5522.1 ms
306,5525.450000000001 ms
306,5528.050000000001 ms
306,5529.6500000000015 ms
306,5530.600000000002 ms
306,5557.6500000000015 ms
306,5569.000000000002 ms
306,5569.700000000003 ms
306,5576.250000000002 ms
306,5576.500000000002 ms
306,5580.600000000002 ms
306,5587.350000000002 ms
306,5599.050000000003 ms
306,5605.850000000002 ms
306,5610.1500000000015 ms
306,5616.100000000002 ms
306,5635.4000000000015 ms
306,5638.1500000000015 ms
306,5654.100000000002 ms
306,5656.700000000003 ms
306,5660.800000000003 ms
306,5667.450000000003 ms
306,5668.350000000002 ms
306,5668.500000000002 ms
306,5669.950000000003 ms
306,5671.450000000003 ms
306,5672.000000000002 ms
306,5681.250000000002 ms
306,5691.500000000002 ms
306,5693.100000000002 ms
306,5699.100000000002 ms
306,5713.350000000002 ms
306,5714.850000000002 ms
306,5720.800000000003 ms
306,5728.250000000002 ms
306,5760.800000000001 ms
306,5769.550000000001 ms
306,5775.000000000002 ms
306,5776.800000000001 ms
306,5788.200000000003 ms
306,5788.35 ms
306,5795.35 ms
306,5796.1 ms
306,5796.800000000001 ms
306,5800.000000000002 ms
306,5801.450000000001 ms
306,5803.800000000001 ms
306,5804.750000000002 ms
306,5812.250000000002 ms
306,5817.550000000001 ms
306,5837.000000000002 ms
306,5862.200000000001 ms
306,5871.300000000001 ms
306,5875.050000000001 ms
306,5880.200000000001 ms
306,5897.1 ms
306,5901.050000000001 ms
306,5901.85 ms
306,5902.200000000001 ms
306,5902.5 ms
306,5909.800000000001 ms
306,5913.6 ms
306,5918.750000000002 ms
306,5928.250000000002 ms
306,5929.450000000001 ms
306,5935.1 ms
306,5936.200000000001 ms
306,5937.4000000000015 ms
306,5941.1 ms
306,5943.800000000001 ms
306,5946.85 ms
306,5956.050000000001 ms
306,5956.65 ms
306,5961.500000000002 ms
306,5970.750000000002 ms
306,5975.35 ms
306,5976.450000000003 ms
306,5983.1 ms
306,5985.050000000001 ms
306,5990.4000000000015 ms
306,6000.350000000002 ms
306,6004.800000000001 ms
306,6019.250000000002 ms
306,6024.85 ms
306,6028.450000000003 ms
306,6034.1500000000015 ms
306,6041.000000000002 ms
306,6046.6500000000015 ms
306,6052.200000000001 ms
306,6053.100000000002 ms
306,6057.950000000001 ms
306,6068.6500000000015 ms
306,6071.550000000001 ms
306,6084.750000000002 ms
306,6089.500000000002 ms
306,6090.750000000002 ms
306,6093.000000000002 ms
306,6096.800000000001 ms
306,6113.250000000002 ms
306,6117.65 ms
306,6120.35 ms
306,6125.25 ms
306,6130.799999999999 ms
306,6140.1500000000015 ms
306,6142.200000000001 ms
306,6147.1 ms
306,6148.700000000001 ms
306,6150.950000000001 ms
306,6155.6500000000015 ms
306,6170.450000000001 ms
306,6181.550000000001 ms
306,6191.1500000000015 ms
306,6206.200000000001 ms
306,6216.550000000003 ms
306,6220.000000000002 ms
306,6223.050000000001 ms
306,6226.450000000003 ms
306,6231.6500000000015 ms
306,6248.250000000002 ms
306,6252.000000000002 ms
306,6263.000000000002 ms
306,6265.050000000001 ms
306,6276.250000000002 ms
306,6277.750000000002 ms
306,6277.9000000000015 ms
306,6291.750000000002 ms
306,6293.000000000002 ms
306,6295.450000000003 ms
306,6298.750000000002 ms
306,6303.100000000002 ms
306,6313.200000000003 ms
306,6317.350000000002 ms
306,6318.100000000002 ms
306,6327.350000000002 ms
306,6348.500000000002 ms
306,6354.6500000000015 ms
306,6357.9000000000015 ms
306,6371.800000000001 ms
306,6376.250000000002 ms
306,6379.550000000001 ms
306,6385.35 ms
306,6389.300000000001 ms
306,6390.1500000000015 ms
306,6393.800000000001 ms
306,6394.950000000001 ms
306,6396.950000000001 ms
306,6406.050000000001 ms
306,6407.050000000001 ms
306,6411.1500000000015 ms
306,6434.100000000002 ms
306,6446.5 ms
306,6457.700000000001 ms
306,6462.450000000001 ms
306,6463.300000000001 ms
306,6470.750000000002 ms
306,6471.800000000001 ms
306,6502.35 ms
306,6504.050000000001 ms
306,6505.950000000001 ms
306,6513.0 ms
306,6513.75 ms
306,6524.25 ms
306,6548.600000000002 ms
306,6549.5 ms
306,6550.850000000002 ms
306,6552.300000000001 ms
306,6586.35 ms
306,6587.6 ms
306,6599.1 ms
306,6603.9000000000015 ms
306,6610.350000000002 ms
306,6611.200000000001 ms
306,6615.4000000000015 ms
306,6620.1500000000015 ms
306,6625.600000000002 ms
306,6626.950000000001 ms
306,6646.6500000000015 ms
306,6666.9000000000015 ms
306,6678.100000000002 ms
306,6681.4000000000015 ms
306,6685.500000000002 ms
306,6691.200000000003 ms
306,6692.6 ms
306,6720.85 ms
306,6724.250000000002 ms
306,6726.4 ms
306,6726.700000000001 ms
306,6727.35 ms
306,6739.6 ms
306,6743.25 ms
306,6745.85 ms
306,6755.700000000001 ms
306,6764.25 ms
306,6769.200000000001 ms
306,6781.4000000000015 ms
306,6816.950000000001 ms
306,6817.35 ms
306,6821.85 ms
306,6823.050000000001 ms
306,6827.949999999999 ms
306,6833.050000000001 ms
306,6833.949999999999 ms
306,6842.449999999999 ms
306,6843.65 ms
306,6845.75 ms
306,6846.1 ms
306,6852.550000000001 ms
306,6857.25 ms
306,6860.049999999999 ms
306,6864.0 ms
306,6866.5 ms
306,6870.700000000001 ms
306,6876.0999999999985 ms
306,6893.4 ms
306,6895.85 ms
306,6897.799999999999 ms
306,6907.449999999999 ms
306,6909.5999999999985 ms
306,6910.049999999999 ms
306,6916.999999999998 ms
306,6925.149999999998 ms
306,6925.499999999998 ms
306,6926.799999999997 ms
306,6928.949999999999 ms
306,6929.299999999997 ms
306,6930.8499999999985 ms
306,6941.8499999999985 ms
306,6944.999999999998 ms
306,6957.749999999998 ms
306,6962.3499999999985 ms
306,6980.749999999998 ms
306,6982.749999999998 ms
306,6983.999999999998 ms
306,6996.3499999999985 ms
306,7003.699999999999 ms
306,7005.3499999999985 ms
306,7008.149999999998 ms
306,7025.75 ms
306,7038.399999999998 ms
306,7047.25 ms
306,7047.899999999998 ms
306,7052.049999999999 ms
306,7054.649999999998 ms
306,7055.75 ms
306,7059.699999999999 ms
306,7067.3499999999985 ms
306,7067.5999999999985 ms
306,7069.799999999999 ms
306,7071.3499999999985 ms
306,7082.949999999999 ms
306,7084.65 ms
306,7102.3499999999985 ms
306,7112.0999999999985 ms
306,7114.899999999998 ms
306,7118.449999999999 ms
306,7120.549999999999 ms
306,7120.8499999999985 ms
306,7124.049999999999 ms
306,7124.3499999999985 ms
306,7126.75 ms
306,7134.899999999998 ms
306,7137.399999999998 ms
306,7147.949999999999 ms
306,7155.749999999998 ms
306,7165.35 ms
306,7167.299999999999 ms
306,7179.049999999999 ms
306,7180.049999999999 ms
306,7185.5 ms
306,7196.0999999999985 ms
306,7205.450000000001 ms
306,7205.799999999999 ms
306,7210.75 ms
306,7220.950000000001 ms
306,7232.25 ms
306,7235.200000000001 ms
306,7254.049999999999 ms
306,7275.6500000000015 ms
306,7275.75 ms
306,7276.050000000001 ms
306,7278.750000000002 ms
306,7278.950000000001 ms
306,7280.1 ms
306,7282.75 ms
306,7313.9 ms
306,7315.699999999999 ms
306,7317.15 ms
306,7317.449999999999 ms
306,7325.85 ms
306,7338.199999999999 ms
306,7345.550000000001 ms
306,7348.9 ms
306,7359.250000000002 ms
306,7364.450000000001 ms
306,7369.85 ms
306,7377.550000000001 ms
306,7379.300000000001 ms
306,7380.9 ms
306,7397.000000000002 ms
306,7399.750000000002 ms
306,7405.15 ms
306,7407.300000000001 ms
306,7407.65 ms
306,7408.750000000002 ms
306,7411.1 ms
306,7413.750000000002 ms
306,7415.800000000001 ms
306,7422.050000000001 ms
306,7425.050000000001 ms
306,7442.750000000002 ms
306,7463.700000000001 ms
306,7464.75 ms
306,7470.25 ms
306,7470.950000000001 ms
306,7473.6500000000015 ms
306,7475.6500000000015 ms
306,7476.200000000001 ms
306,7476.300000000001 ms
306,7485.200000000001 ms
306,7496.6 ms
306,7503.15 ms
306,7521.65 ms
306,7534.250000000002 ms
306,7542.750000000002 ms
306,7557.450000000001 ms
306,7559.6500000000015 ms
306,7571.450000000001 ms
306,7576.9000000000015 ms
306,7579.35 ms
306,7582.6 ms
306,7594.1 ms
306,7597.1 ms
306,7603.9 ms
306,7606.35 ms
306,7611.1 ms
306,7615.200000000001 ms
306,7622.75 ms
306,7626.1500000000015 ms
306,7633.6500000000015 ms
306,7639.25 ms
306,7639.4000000000015 ms
306,7645.6500000000015 ms
306,7646.75 ms
306,7648.6500000000015 ms
306,7648.75 ms
306,7650.75 ms
306,7655.450000000001 ms
306,7670.550000000001 ms
306,7672.700000000001 ms
306,7674.300000000001 ms
306,7684.1500000000015 ms
306,7693.1500000000015 ms
306,7711.500000000002 ms
306,7716.1500000000015 ms
306,7722.1500000000015 ms
306,7722.700000000001 ms
306,7723.200000000001 ms
306,7724.750000000002 ms
306,7725.000000000002 ms
306,7731.600000000002 ms
306,7747.4000000000015 ms
306,7753.250000000004 ms
306,7753.850000000002 ms
306,7765.700000000004 ms
306,7779.800000000003 ms
306,7781.150000000005 ms
